YEAR,MAX,MIN
1946,34.3,28.4
1947,39.4,17.4
1948,38.3,31.3
1949,59.4,36.3
1950,26.4,5.4
1951,32.4,3.4
1952,40.3,33.4
1953,47.3,39.4
1954,31.3,21.4
1955,24.4,16.3
1956,37.4,35.4
1957,50.4,32.4
1958,23.4,10.9
1959,30.4,18.3
1960,14.0,-6.7
1961,33.4,23.0
1962,30.4,24.4
1963,13.3,-11.9
1964,40.3,9.0
1965,35.4,29.3
1966,35.1,32.0
1967,61.3,32.0
1968,33.4,21.9
1969,28.9,19.9
1973,25.0,1.9
1974,33.1,28.9
1975,35.1,21.9
1976,19.0,3.9
1977,38.8,19.9
1978,36.0,14.9
1979,45.0,27.9
1980,21.0,-0.9
1981,33.1,-0.9
1982,34.0,16.9
1983,23.0,17.1
1984,55.9,14.0
1985,19.0,-2.0
1986,43.0,24.1
1987,39.9,26.1
1988,36.0,30.0
1989,5.0,-13.0
1990,48.9,30.0
1991,35.1,27.0
1992,35.1,12.9
1993,36.0,26.1
1994,51.1,30.0
1995,30.9,17.1
1996,37.0,12.9
1997,36.0,28.4
1998,34.0,19.0
1999,12.9,1.4
2000,19.4,-0.4
2001,39.9,21.9
2002,35.1,28.0
2003,46.9,12.9
2004,35.1,10.0
2005,21.0,5.0
2006,46.9,24.3
2007,37.9,23.2
2008,30.9,-6.0
2009,30.0,25.0
2010,30.9,24.8
2011,43.0,36.0
2012,48.9,23.0
2013,36.0,30.0
2014,36.0,28.0
2015,52.0,42.1
2016,34.0,14.0
2017,39.9,27.0
